Row,jfinal1,jfinal2,jfinal3,jfinal4,jfinal5,jfinal6
i33,0.0726131997470938,-0.840289723856949,-0.203246261593791,0.415120199555933,-0.375142235130908,-0.128725954294033
i34,-0.0841885122318956,-0.276842668422569,-0.114849517319705,-0.942668786491598,0.440131349921803,-0.548522600297659
i35,0.429599727639706,0.090020165438907,0.277091614612909,-0.986904141882076,-0.532834882548854,0.817704686971157
i36,0.556928164972521,-0.0873040042800113,0.157170799419522,-0.807865738329541,-0.43813269736694,0.83431703008582
i37,-0.544282865619376,0.729355117494547,-0.596607041453719,0.09178750582495,-0.75536077064163,0.295275937371049
i38,0.719857983561111,-0.9027120457632,-0.174774433718216,-0.113298703434665,0.194432176574199,-0.103327568700361
i39,0.345946208841982,-0.14844232272933,-0.64927597955707,-0.40101696773663,-0.370296282055945,0.790052994440916
i40,-0.245270171684256,-0.537824601835466,0.380930973563001,-0.658637372879033,0.296179871802199,-0.791119374266864
i41,0.863430766986042,-0.820733363512902,0.532123477821945,-0.878224281132644,0.198335957214287,0.088880440275775
i42,-0.812557754973007,-0.408403638009795,-0.63011861947126,-0.366341383185768,-0.470596079939174,0.234381012875378
i43,0.687369291376879,-0.818725050413597,-0.313994573790145,-0.465735588388476,0.392627847084028,0.030586555268612
i44,-0.614707455863042,0.463763940902918,-0.0704460849264937,-0.629108302952222,-0.543132965816806,0.0410695326010859
i45,0.201011623948252,-0.0543149923865178,-0.255363114392075,0.153518269784271,-0.191498279322952,-0.226040068062851
i46,0.102183745926755,-0.511914070537882,-0.199563063915704,-0.835565088676297,-0.218713899987703,0.69662421238577
i47,0.0301055396138317,-0.521955636034405,0.431123414726481,-0.51367835311532,0.418627649643481,-0.878423426973846
i48,0.0312727980156604,-0.0109881065064406,0.192827623193892,-0.806515720512047,0.469885986743773,-0.774432848207786
i49,-0.0661932785370362,-0.684875920819787,0.210186762571771,-0.191592883966996,-0.247606033367453,-0.148008883407593
i50,-0.850104566898497,-0.244726120416478,-0.786098492018424,0.522532277075738,-0.939552017790432,0.393642521663738
i51,-0.189339039929964,-0.980032100086423,0.549719225187709,-0.41112496916203,-0.0660611823224897,-0.587770014326581
i52,-0.457322114683138,0.437540639532491,-1,-0.679655162961542,0.346627663498958,-0.506191957641539
i53,0.0859393998346383,-0.321963866825795,0.334555807937409,-0.742249390093473,0.299664524263538,-0.376177074688316
i54,0.14916589660036,-0.870842421498827,0.899977916587797,-0.634741372221156,-0.0615304413489001,-0.204378648294024
i55,0.0578279266572637,-0.0952055640149799,-0.631625023660799,0.0294536882212659,0.247928173207318,-0.638928427367943
i56,-0.597879480570011,-0.123717025391991,-0.242089406271689,-0.495525067843535,-0.49714663770872,0.113356175498301
i57,-0.638344438500072,-0.583587801967159,0.0786879298378447,-0.29344042104109,-0.711411197650111,0.370733901141953
i58,0.268615339720831,-0.0277953825260296,0.158898037731087,0.0719004413256217,-0.755759115604904,0.551944288608745
i59,-0.775010943047517,0.61223095600642,-0.813584453277809,-0.159199309229462,-0.312179483848844,-0.220810170481679
i60,-0.102670103594183,-0.446166508909832,0.508738721685911,-0.992228831446506,-0.0835294749293803,0.103907122953594
i61,0.0124021205194302,-0.491534631054776,-0.522990409489558,-0.305926372632329,-0.12886805948849,0.0964053726997494
i62,0.137882398716016,0.387876044281658,0.157107703956086,-0.954784682437433,-0.0991584529667173,-0.0744982219275511
i63,0.0500462039784062,-0.830824313757768,0.430019244116348,-0.401948959732463,0.0343356038996241,-0.544294172466073
i64,-0.619765575604299,0.318177702786123,-0.0304277872420973,-0.684609796880568,0.001570864702999,-0.536727512135866
i65,0.0150284519235446,-0.250767521297173,0.14250899110354,-0.787485266303007,0.439327732256763,-0.680062870045391
i66,-0.59583677836681,0.556607267788798,-0.197110227774623,-0.451646062333818,-0.431908124332123,-0.194734865520231
i67,0.0203783862652591,-0.481295526564879,0.548362672723831,-0.577739097064225,-0.611031730774227,0.322218255495333
i68,-0.275813433198774,-0.798180995102679,0.242444318253518,-0.39497957841068,-0.2568614919924,0.0349726218570774
i69,0.311609357521522,-0.0737561216510967,-0.552661051170421,-0.480188317206217,0.823557428354194,-0.855491624281932
i70,-0.584456008948981,-0.0380674101814887,-0.913551328159505,-0.0590033167950439,-0.562890875995213,0.253311573002972
i71,-0.419386216623705,-0.76720029630849,-0.242673039308474,0.370261231874126,0.0081279691854192,-0.809841294863295
i72,0.214532367102767,-0.273780814025268,-0.120283614108146,-0.977406046983361,0.0064306732549459,0.295405757523773
i73,-0.583872379748067,-0.565463599325075,0.118485393400215,-0.422836545050848,0.1698941268365,-0.802789278709959
i74,-0.395943777053645,-0.705584591958517,0.29523944728374,-0.696725692826403,0.35892786319102,-0.778030721011855
i75,-0.128933417635328,0.669402033005474,-0.459193009022651,-0.282174282503221,-0.566032605401211,0.416180227463453
i76,-0.0469335149068624,0.567159142351537,-0.691187141144552,-0.794180532331899,0.743285722450549,-0.83377920373882
i77,-0.603521229512183,0.0513683690686861,-0.332994195217364,-0.94972040240125,0.53303925083436,-0.906691765229527
i78,0.164437527357619,-0.0643894810486026,0.385118934948577,-0.745388010197089,-0.346312451397585,0.145764849339076
i79,0.608190263119498,0.920786863656941,-0.49867499526784,-0.0937542830514514,-0.733988697394651,0.871802599184915
i80,-0.0148339088565734,-0.746919626322071,-0.0325651460659978,-0.296208985499301,-0.0913023975170986,-0.20632131415086
i81,-0.0517970915811486,-0.459187620889748,0.40719446021831,-0.289164222471972,-0.364702133223875,-0.192977657024429
i82,-0.202276153883566,-0.351413638421334,-0.233792352829832,-0.863956580137606,0.65650194236468,-0.805237315875614
i83,0.228928554058655,0.286884233919092,0.317614676004795,-0.477440311394973,0.0906200152756633,-0.323924463216851
i84,0.14780409513156,-0.414494423638833,-0.0773629251056849,-0.989172445930758,0.263422060344066,0.0445375852524308
i85,0.300325859637178,-0.141972920696325,-0.31869518581614,-0.624736164030591,0.295251554844308,-0.344621504708299
i86,-0.837264724478381,-0.673451582369645,0.43460943908133,-0.569865135275897,-0.433567317700891,-0.154778077085352
i87,-0.545936481688633,-0.131700893040866,-0.0126427534860243,-0.322393848852828,-0.759711390414435,0.178085430933361
i88,0.598171295170469,-0.151619408206099,-0.38869960249858,0.255907184561827,0.0059318760835416,-0.258907748872187
i89,0.701765478332766,-0.20362154821186,0.409868130481418,-0.264959842109591,-0.0168361364695205,-0.321406879540808
i90,-0.373668595885414,0.188970739536607,-0.686328790459966,0.267653024862257,0.0606090521295002,-0.803183375602157
i91,-0.0829239822965813,0.575801473311659,-0.924940059309736,-0.130376086181848,0.0786731302466794,-0.287769550683178
i92,-0.679295754097563,0.245121198403227,0.0653511262540223,-0.449220141991722,0.135792334110972,-0.977531840710673
i93,-0.45226399494188,0.0198279764599367,-0.2584153574358,-0.0564608974534688,0.201612777520874,-0.932623340736173
i94,-0.560624483244978,-0.0398781842874191,-0.479762130102846,-0.444402565719141,0.4112426804113,-0.929238743897294
i95,0.83162297553621,-0.187538581834643,0.144969714177551,0.0834818124503167,0.353908716653764,-0.82761738291845
i96,-0.256456398035115,0.291394707601136,-0.491166635118935,0.0449274965050301,-0.202000730876411,-0.309398515413825
i97,0.384660279169301,0.207753405489938,0.0933103034891791,-0.82510759025246,0.50990060427199,-0.607966320943236
i98,-0.379893974028501,0.355315033540475,-0.620938229541296,-0.340320989007977,-0.111773864760153,-0.383688097810212
i99,0.700403676863966,-0.193497674801432,-0.06307968957032,0.241324250979962,0.0214500103050108,-0.394347259635669
i100,-0.533777540002918,-0.686571463846249,0.193300839169664,-0.243078588854472,-0.477856349878505,-0.241729760806369
i101,-0.861971693983755,-0.641730112350302,0.116679285759354,-0.995552479372824,-0.118691211644143,-0.11641622195537
i102,-0.480278196585769,-0.824717066545948,-0.357017792920689,-0.665394314848825,-0.157933386330533,0.155737818928705
i103,0.429210641505764,-0.46504794435985,0.494045365638211,-0.792974425043173,0.168037492920717,-0.240672653848472
i104,-0.344292592772725,-0.10993868060414,-0.110417061013313,-0.484676955127327,0.295570230814927,-0.666014474947029
i105,0.908953844657361,-0.789653895222026,-0.483587292573664,-0.308050766152244,-0.139564487719718,0.71018114547739
i106,-0.26589173678323,-0.761586896580106,0.548133951668875,-0.40978865710918,-0.116980060236686,-0.437707190645531
i107,0.708866300277224,0.912802996008066,-0.401176730393085,-0.770681998848716,-0.462088817071333,0.875585929350018
i108,-0.15578036087739,-0.879583521955636,0.180326834500599,0.0679874455195855,-0.440169452483508,-0.0263210359648185
i109,0.0208647439326886,-0.280661755627803,-0.189310051107325,-0.951611797922206,0.238014579425656,-0.259292572896334
i110,0.333592724089295,0.534334746285856,-0.424490504132753,-0.766762150160357,-0.432126348094612,0.798468122197855
i111,0.177763727445164,0.439269105724516,-0.988548173386333,-0.344604040459417,-0.120381579836124,0.196033067047473
i112,-0.260833617041973,0.0858389234124863,-0.814128651649946,-0.0979482470327019,0.399077571619826,-0.921185257994371
i113,0.223578619716939,-0.491007860405778,-0.464934696195344,0.653223595844412,0.0773222212407925,-0.556831090072004
i114,-0.744662224599971,-0.361652742911231,0.135111048015648,-0.198329267289822,-0.0179307191512135,-0.927054983471113
i115,-0.854481785905354,0.251409523025639,-0.985062149031485,0.101381541076177,-0.212981196385799,-0.333215877004678
i116,0.232624872331112,-0.39194205522861,-0.618950722443056,-0.336133877909049,0.877822403959895,-0.863076830348243
i117,-0.265308107582316,0.690357627885921,-0.645892485330305,0.261094816479811,-1,0.635019913484141
i118,-0.197704391809737,-0.80195069755957,-0.500851788756388,0.794783585976262,-0.141448832589467,-0.531279702155478
i119,0.368999562278099,-0.580147331165892,0.0429522367341788,-0.656410186124284,-0.23871428101332,0.502658994913832
i120,-0.79767521034969,-0.767858759619737,-0.283803394535933,-0.181628793070365,-0.545640807150812,0.235044022941076
i121,0.0869121151694956,-0.850018519280629,-0.286548047195407,-0.594741098105863,0.0861654794254827,0.0686192235827581
i122,-0.174942852974077,0.233795629449772,-0.78219446021831,-0.278446314519887,0.294115405731664,-0.685830593973563
i123,-0.364135985603813,-0.958055887073542,0.286106378951353,-0.177928236616321,-0.703208755275906,0.216553924045938
i124,-0.236710276737513,-0.0547594551216097,-0.720834122026626,0.028624489460267,0.297496142115627,-0.73787920234789
i125,-0.72647244783814,0.312449071978271,-0.412257871159064,-0.205271237082317,0.170115814468235,-0.920026149487906
i126,-0.27250620106026,-0.103024815836043,0.370512335163102,-0.331912502398509,-0.97687867278386,0.673261221329451
i127,0.544185594085891,-0.856619613975884,1,-0.806029165867164,-0.331029860284834,0.520180079097564
i128,0.27659160546666,0.309749372402157,-0.112396681178623,-0.138901071790795,-0.781332862247116,0.74836681611439
i129,0.495452555809542,0.83169677764517,-0.444002776200391,-0.289321838765385,0.336450815654611,-0.390322834901221
i130,0.305578522445407,-0.613811267953414,0.130520853050666,-0.925605109509059,0.448704426305316,-0.181196478164714
i131,-0.0257283206069747,-0.0268406107247211,-0.146941447409931,-0.173131218990707,-0.0574361479002891,-0.157383753007887
i132,-0.649433393317446,0.503650355981728,-0.976410183607799,0.214878978098188,-0.502214278415418,-0.0405177969520084
i133,-0.300520402704149,0.467533643359809,-0.699689254842577,-0.411940462158384,0.214733914224206,-0.680364238257072
i134,0.467924711833082,-0.602419852668834,0.435547984099943,-0.140066061785587,-0.308985796404157,0.0779987296170772
i135,0.0569524828558918,-0.647425819992592,-0.442330746419332,0.0221827800773007,0.244945781786629,-0.277926401246273
i136,-0.0497543893779481,-0.325601876620437,0.132279639093949,0.0048723993311587,-0.183517524580482,-0.390985844966919
i137,0.0560770390545211,-0.678422980369563,-0.410562180579216,-0.227131931690469,0.47192274186034,-0.572803605291099
i138,0.0159038957249165,-0.0939544837236099,0.540231244873494,-0.296743510320441,-0.96496989031658,0.741324072829106
i139,0.113564515344585,-0.417441046956665,0.509519528045933,-0.716139908445492,-0.476945352266843,0.370854448426626
i140,-0.570740722727494,-0.181332565126137,-0.64200422739605,-0.59993558290617,0.0471034259398777,-0.302003403142575
i141,-0.0845775983658381,-0.222354829416848,-0.779355164363682,0.0557207861626601,-0.580882212858229,0.638015049864848
i142,-0.123388940226643,-0.6861763858595,-0.572693860811408,0.47778980839341,0.0905992320601881,-0.578464691236676
i143,-1,0.238437795794066,-0.188884156729131,-0.214344453277048,0.0365109137860262,-0.971430293532638
i144,0.22017411604494,-0.820683978764558,-0.476567922266389,-0.0804459855815355,0.507119117267561,-0.503201457694858
i145,0.392636544915131,-0.444289888472777,-0.541264433087261,0.867300786710891,-0.011435964315219,-0.524742330179013
i146,0.636885365497787,-0.51160130046504,-0.607885355542936,0.079102820646364,-0.330846275214803,0.744620577421493
i147,-0.65546422839356,-0.514729001193465,-0.696195343554799,0.525293988651627,-0.430120767801257,-0.312175739395316
i148,0.0520889061816057,-0.599506152516564,-0.553079058615686,-0.433191250239851,0.20490691717369,-0.173588089928274
i149,-0.851077282233354,0.106975595703527,-0.875717710896587,-0.0687138510457498,-0.308777964249406,-0.128345766703913
i150,-0.0043285832401147,-0.402444545043006,-0.311486529118556,-0.638901071790795,0.388907651513971,-0.578200414497202
i151,-0.342541705169982,0.550006173093543,-0.336764149157675,-0.517385762451687,-0.145231377805951,-0.107532814361818
i152,-0.0701814114099506,-0.896769414379193,0.686005426209856,-0.322805021792166,-0.66833451970855,0.396178651075884
i153,0.67141675988522,-0.545742623153216,0.438355732222853,-0.840937748416984,-0.241869865896302,0.506419142908806
i154,0.76674286270123,-0.647277665747562,0.837418764590826,-0.324744387489378,-0.930902736283511,0.897483807254165
i155,-0.431156072175478,-0.0477632824396064,-0.301430689633415,-0.0207847920835503,-0.435403168401199,-0.181511755678473
i156,-0.279023393803803,-0.803004238857566,-0.517856016152439,0.147549409281544,-0.157102057711526,0.0168766198541377
i157,0.877632410874957,0.983291493477098,-0.066281784339706,-0.458355034127354,-0.312155236764123,0.289313483213791
i158,0.382423033899129,0.665270175727396,-0.553859864975708,-0.39688467969628,0.297004272682715,-0.338691505589221
i159,0.571129808861436,0.454413761883205,0.352451258754495,-0.660734354869658,-0.6816080666587,0.758256329891554
i160,0.0599679003939499,0.202963084900613,-0.376332891665089,0.0804391326992133,-0.525716631248604,0.441536885150893
i161,0.43475511891445,-0.577299477344747,0.528881948387911,-0.659356925522875,-0.0077746545223411,0.0609366524019048
i162,-0.34828072564564,-0.849162516976007,0.360945485519591,-0.485451330829747,-0.165945315896216,-0.126913108589921
i163,-0.782500851125918,-0.399053458990082,0.0398605590258061,-0.697493215646501,0.232226453915817,-0.781888234121373
i164,-0.709547201011624,-0.3223095600642,-0.697504574421099,-0.182156465009183,0.302674626638194,-0.765558713482286
i165,0.750693059676086,-0.867155026955842,-0.0053157927944981,0.241399632685507,-0.547164909618992,0.654335297635882
i166,-0.337191770828267,0.388797892917404,-0.209989589248533,-0.854876511060552,-0.327195357029663,0.110588224384861
i167,0.720149798161568,-0.580657640232108,-0.0543251940185502,-0.229132973328582,0.617741245503465,-0.767492106471071
i168,0.343417148971354,-0.81390180665871,0.417329169032747,-0.667443326663195,0.636421892346408,-0.807912538308536
i169,-0.698555517727737,0.504061895551257,-0.110038488232696,-0.655135550012335,-0.78560034915802,0.296796687731532
i170,0.777831817518603,-0.323066792872134,0.270229982964225,-0.256236122913297,0.393109324909203,-0.672616756999856
i171,0.436214191916735,0.820799209844027,-0.792573663953562,0.311477207313396,0.305057768679348,-0.629720469392581
i172,0.795924322746948,-0.742524383719495,0.137343050034702,-0.143800882651243,-0.638929733680413,0.91606663482982
i173,-0.406935460337532,0.464175480472448,-0.543283487917219,-0.352813793481538,0.0845339970106809,-0.458473778647367
i174,-0.894460386167988,-0.104292357710194,0.190516751845542,-0.60510950905951,-0.452292994844031,-0.112146066217551
i175,-0.951850590924565,-0.451368369068686,0.0201826613666476,-0.430765329897755,0.2088349448985,-0.955040499251216
i176,0.317056563396722,-0.0777727478497056,0.572591330683324,-0.972225267947699,-0.572887602638775,0.89474367474488
i177,-0.957978697534166,-0.68492530556813,0.164276925989021,-0.201851648803487,-0.307939707891907,-0.448908815252013
i178,-0.6320217888235,0.591884439688876,-0.645048583506846,0.0328595707354513,-0.227595260734098,-0.542207777154435
i179,0.178444628179563,0.477295361949052,-0.168054766862263,-0.355150626353444,-0.756995716925678,0.673367859312046
i180,-0.377462185691357,-0.855664842174575,-0.353878793614739,-0.523663002658918,-0.452372663836686,0.44106860531428
i181,-0.34964252711444,-0.713584921190172,0.469272509306581,-0.872920150215181,0.320336895922853,-0.910753281436182
i182,0.613929283595156,0.893756944730236,-0.545436620606978,0.242605739974233,0.207165359921994,-0.749104009124502
i183,0.120373522688586,-0.752072101732582,-0.144504385134709,0.0779241248869276,-0.360559345605822,0.123700059809999
i184,-0.864500753854384,-0.268134491131322,-0.480148589816392,0.0069625284394616,0.136557849214308,-0.88439051756513
i185,0.715480764554253,0.146434009630026,0.102774623004606,-0.105739974233162,-0.300624016044642,0.166294979205593
i186,0.25908272943923,-0.0142310383143337,-0.140387406145498,-0.506414297853677,0.101787529724328,-0.334249801792445
i187,-0.546228296289091,-0.0548911477838593,-0.434475361221528,0.136386063978509,-0.165844863688085,-0.634825183255055
i188,-0.623559165410242,-0.633482859376929,0.077741497886302,-0.7592171267235,0.286394441182634,-0.676196084067822
i189,-0.243032926414084,0.641565496522491,-0.24190800681431,-0.926715276445273,0.320603613854784,-0.475160304706444
i190,0.398083750790331,0.142137536524137,-0.528337750015774,0.0871001343164937,0.292130608653784,-0.360867569534919
i191,-0.358591508195126,0.196921684019919,-0.514046627547479,-0.958334475480387,0.393795171019884,-0.560016320247771
i192,0.167452944895676,0.156788345199391,-0.158487917218752,-0.0424878703982895,-0.375544043963428,-0.0024294914295516
i193,0.716939837556539,1,-0.945935074768124,-0.250973109289767,0.290263583130264,-0.13456786116662
i194,-0.0219347308010305,-0.352845796123297,-0.106300082024102,-0.800341273539651,0.229843311874663,-0.276127464844239
i195,-0.451485822673995,0.0215729042347423,-0.561486529118556,-0.661460760395822,0.512107088981605,-0.665207735426529
i196,0.134672438110987,-0.508457138153833,0.307361663196416,-0.555337024752611,0.151164985824115,-0.503271004205246
i197,0.0624969602645786,0.453442528499115,-0.87631711779923,0.425701049861572,-0.557601547656779,0.340114890835161
i198,0.525120373522688,0.688299930038273,-0.539481986245189,-0.300875798360791,0.492279901418281,-0.745918778948735
i199,0.103545547395555,-0.0339190913206303,-0.793086314593981,-0.0813848304596914,-0.533354462935733,0.640908184696986
i200,0.377364914157872,-0.486908926293263,0.352451258754495,-0.62838875030838,0.284201811950002,-0.22003588599936
i201,0.358883322795584,0.290374089468703,-0.0128083790775443,-0.196574929415312,-0.148861512775616,-0.0676316631352495
i202,0.904576625650504,-0.103469278571135,-0.316573600858098,0.421301499410652,-0.300135610480976,0.107620906608309
i203,-0.342444433636496,-0.478760442816577,-0.620520222096031,0.141731312189907,0.189575831891498,-0.663482981968908
i204,0.670638587617334,0.415630272850735,-0.876017414347908,-0.569440256571914,0.0945618984774563,0.424331078480919
i205,0.451485822673995,-0.888489238240257,-0.196676446463499,-0.259436418957814,0.390916695676572,-0.49667799502047
i206,-0.349058897913525,-0.521099633729783,-0.448198624518897,0.197177983059675,-0.696416107684767,0.38544994274004
i207,0.403239142065074,-0.626322070867114,0.759669379771594,-0.874708752501302,0.553431049084759,-0.63732885762902
i208,-0.504206993823257,-0.581612412033417,-0.392635182030412,0.0980921575614704,-0.171206933280682,-0.262598350356774
i209,-0.806235105296434,-0.882217375200625,-0.216654047573979,-0.613476878375045,0.369693568807165,-0.744476847966692
i210,0.0976119838529257,0.693419482283221,-0.877728878793615,-0.791768317754448,0.365533461842882,-0.209307177663515
i211,0.412285394679248,0.485954154491955,-0.141964792731403,-0.445211205833174,0.207792320255495,-0.469476036590737
i212,0.059384271193035,-0.0100168731223506,0.351425957473658,-0.6512842301472,-0.312234905756777,0.107926911254016
i213,0.0472253295073193,-0.421902135890366,-0.64696510820872,-0.301890024944492,0.555003645722381,-0.751292405984709
i214,0.521424055250231,0.243063500555579,-0.985708877531705,1,-0.905221609694677,0.748325088208158
i215,-0.150624969602645,0.0210132104201821,-0.689854249479462,-0.634042378224281,-0.01202135821777,0.283397393396791
i216,-0.156558533145275,-0.625926992880365,-0.377713104927756,0.315554672295167,-0.592881055925901,0.399549338612686
i217,-0.868197072126841,-0.388781431334623,-0.689215407912171,-0.288067761300403,-0.473703170652714,0.232832443910739
i218,0.21628325470551,0.186682579530022,-0.463767430121774,-0.814533592829144,0.484988456655738,-0.234283647760834
i219,-0.274451631729974,0.119025474299354,-0.727561675815509,-0.277130561114004,0.158885950373145,-0.566562965092288
i220,-0.47502553377754,-0.81625581299642,-0.0935390245441352,-0.563923686302459,0.132144879795077,-0.358813629261462
i221,0.235640289869169,-0.135289518087164,-0.806754369360843,-0.366389353362024,0.0023017411138763,0.338404046679618
i222,-0.200233451680366,0.415449195440142,-0.999574105621806,0.257634110907047,-0.408450801799134,0.185049354840205
i223,0.366275959340499,-0.232429318078933,0.055366269165247,0.273436857542282,-0.39776822904489,0.110894229030568
i224,-0.275327075531346,-0.912506687518005,-0.149843838727995,-0.658918341054247,0.130686590842569,-0.0233073538480082
i225,-0.582121492145323,-0.348253014527347,-0.17090983658275,-0.613600230256846,0.346620735760466,-0.899236379315941
i226,-0.374738582753757,-0.0074817893740482,-0.862317811849328,0.178777994024287,-0.647329616601633,0.346517806224876
i227,-0.940956179174164,0.0734598131610356,-0.0562890403180012,-0.504187111098928,-0.319197282940964,-0.339507517977773
i228,-0.250231019892028,0.858084694843409,-0.600834437503943,-0.445992434417916,-0.224869195637603,0.124534617934654
i229,-0.686104761441564,-0.0090291781554794,-0.688600227143668,0.322606288204819,-0.130832073350895,-0.52368058678709
i230,0.781819950391518,-0.493032635087864,0.625418007445265,-0.739576765987775,0.449109699007082,-0.554517509493099
i231,0.450318564272166,0.17413885345076,-0.31572181210171,-0.458361887009676,0.586310095966498,-0.527139366570383
i232,0.0926511356451538,0.320284785382115,-0.656476749321724,-0.0614292371371398,0.134531485705478,-0.560874060542556
i233,0.155974903944361,-0.0482077451746983,-0.571242665152375,-0.564444505358954,0.808967611090617,-0.683415011846089
i234,0.7492339866738,-0.0513683690686858,0.208798662376175,-0.397823524574436,-0.391176485870011,0.518000955105409
i235,-0.862458051651184,-0.7945759084736,-0.462489746987192,-0.466921137030235,-0.519582118814179,0.385032663677712
i236,0.352560673119012,-0.703115354541339,-0.442606789071866,-0.410720649105014,0.324202574001237,0.125758636517482
i237,-0.274159817129517,0.121955636034405,-0.978563316297558,-0.40190784243853,0.765797408679417,-0.900344487048122
i238,-0.002577695637372,0.807103172970081,-0.164899993690454,-0.684082124941751,-0.512169438628031,0.462419384003375
i239,0.525898545790574,0.548310630067081,-0.81688119124235,-0.363778405197226,0.588630888361226,-0.379056300218376
i240,-0.688147463644764,-0.195423679986831,-0.42155656508297,0.270867026671418,-0.0697813778925472,-0.804935947663933
i241,0.0202811147317736,0.426840610724721,-0.383943781942078,0.0401030673501275,0.0522611272469686,-0.729380618778485
i242,0.222022275181168,-0.588855508457138,-0.313552905546091,-0.527418382171541,0.506412487941405,-0.597951623447374
i243,-0.331841836486552,-0.714424461912013,0.529978232065115,-0.818302678106412,-0.680724780001005,0.628278538410538
i244,0.212976022566996,-0.427844767274373,-0.432495741056218,0.53722485677476,-0.597072337713396,0.271245299815006
i245,0.241184767277856,-0.623474217045969,-0.290696573916335,-0.541501055343878,0.0093507150292091,0.327169967034954
i246,-0.0117212197850297,-0.710704144203465,-0.330675436936084,-0.211123598585565,0.20801400788723,-0.175674485239912
i247,0.111327270074413,0.385159883122763,-0.705636002271437,-0.642752391655931,0.493710479416823,-0.579313158663409
i248,0.153154029473275,0.339725914646694,-0.801012682188151,0.815664318412324,-0.918616392068432,0.716992067061382
i249,-0.317445649530664,0.354870570805383,-0.739817969587987,0.0458320769715743,-0.0557769545315203,-0.582345386516322
i250,-0.47774913671514,0.115469772418618,-0.808702441794435,-0.129204243304734,-0.371816920654879,-0.0203493089395086
i251,-0.206458829823452,-0.097608955101033,-0.761759416997918,0.402483484553603,0.13097062812073,-0.830195240236829
