Row,jfinal1,jfinal2,jfinal3,jfinal4,jfinal5,jfinal6
i40,0.685726315704418,0.82469152989161,-0.976898453732485,-0.612386820130346,0.690296463059524,-0.464692236203264
i41,0.426540840543022,0.296417866419506,-0.774546887948077,0.328071007559048,0.46943608606805,-0.664501683909773
i42,0.904579259143639,0.747674422506007,0.251401865162509,-0.812930220073527,-0.64129197115144,0.903510503743499
i43,0.425601634081135,0.676710290756709,0.086194610407534,-0.795835986977519,0.261536904673212,-0.542779783914426
i44,-0.184607102063504,-0.978089942871186,0.549459719146527,-0.411384583071568,-0.0658347567397756,-0.588009304955939
i45,-0.0925414031276528,-0.229955251491849,-0.23755792461423,-0.338200839566261,0.40749065372098,-0.756948581798135
i46,0.232739558559206,-0.27516874458635,-0.119905962716909,-0.977818606135688,0.00600046101968377,0.295137977028143
i47,-0.876587706201742,-0.239613637038375,0.0876009492607528,-0.557408411912184,0.0888911789982767,-0.799358189596567
i48,-0.66847512367129,0.461576788193036,-0.700676433653451,-0.926637996913498,0.468823682503556,-0.76420362211936
i49,-0.423972888303509,0.476441280519307,-0.635465583519005,-0.0155112731427318,0.029284013418134,-0.743194352121966
i50,-0.361038856590928,-0.00615199301400782,-0.861818295960251,0.177402318316729,-0.64682584250708,0.346865619587481
i51,0.394925990945255,0.662681963961192,-0.55284855976276,-0.397345287137374,0.296578885442682,-0.339529832730099
i52,-0.570905614320403,-0.0445018924632551,0.125053684309826,-0.6484055526494,0.0875012936385171,-0.88293462946513
i53,-0.756377086772505,-0.485096936242381,-0.426800753396247,-0.0838088307079017,-0.418313966850711,-0.0848540943085935
i54,0.707202023465842,-0.629282614492948,-0.110256994201303,0.387363965374691,-0.512301685904493,0.346937073032197
i55,-0.419061033521981,-0.759407879004495,0.234894327843651,-0.296277750420219,-0.216756149326085,-0.437221741333917
i56,-0.315273193860627,-0.963721239983312,-0.325259769699533,0.319063632151967,0.118387379499967,-0.741039466698916
i57,-0.47528599147335,-0.23625680598722,0.0638394524609707,-0.870592867665723,0.254735152907825,-0.660140597313422
i58,-0.462756296344474,-0.271744722210007,0.147367135445411,-0.518394249414882,-0.611570979390237,0.196533304609857
i59,-0.553822282208758,-0.564823129995667,0.12016991163322,-0.425277874203391,0.169460823333645,-0.803067180780356
i60,0.546803954207362,0.544782837810873,-0.817196098918046,-0.36425482851145,0.588545724381719,-0.378500520657807
i61,0.0178314277761309,0.370584805889793,0.251728892547587,-0.90049541240078,-0.584053246920178,0.5723528581408
i62,0.282387614127723,-0.446791086764423,0.585930280751274,-0.8599784930944,0.602831208329627,-0.78134679310042
i63,0.615711349213464,-0.121790705562626,0.342500402595042,-0.54154558880379,0.073144957989377,-0.182267709959684
i64,-0.0165459826845921,-0.351962214717335,-0.105249299980983,-0.800471332940256,0.229029834696695,-0.276790972499879
i65,-0.78383025565477,-0.452701266308493,-0.157357805539026,-0.138329123802488,-0.485662360422043,-0.144147197984448
i66,-0.0975096409278297,-0.221105036326449,-0.597955791275933,-0.334429454554518,0.319677473790046,-0.618136507609826
i67,-0.62974744842094,0.283828478534035,-0.45112026364962,-0.990169751046078,-0.0303370241300919,-0.0285571594521342
i68,0.813804841545786,-0.35523558146139,-0.419212034272011,0.204843234754456,-0.410953326261891,0.478906230161494
i69,-0.287269312672103,0.0773817579482616,-0.572201363644689,-0.508868853140526,-0.340244024319261,0.342427936203987
i70,-0.338967073874639,-0.520074951297961,-0.448471394087678,0.196849386417441,-0.695667930016778,0.385245689283045
i71,-0.176677018614868,-0.266283413118405,-0.129573300359892,0.261761821504024,-0.746207427103684,0.396247313056885
i72,-0.325487120340745,-0.839058858905034,0.0389164082809248,-0.145227413489994,0.110643610399128,-0.774664533494686
i73,-0.505462187444587,0.107893789712475,-0.0566867177616059,-0.734894603432318,-0.302174523471693,-0.131602817765826
i74,-0.572199487233942,-0.141313654930232,-0.441140373948521,0.255997047201025,-0.0643737141209889,-0.658576171615884
i75,-0.402150851440872,-0.355350375992259,-0.707211189066954,0.438856231505362,0.222705712689262,-0.822307357670677
i76,0.549939076249843,-0.140263734555765,0.270398613422843,-0.743945078753263,0.0687849651737154,-0.147483793722224
i77,-0.327093780649243,-0.846856072500387,0.360122370018783,-0.487560098209547,-0.165633892521796,-0.12776739943134
i78,-0.126912372878354,0.0689806798040571,0.185188408564635,-0.178725563809534,-0.628680169547659,0.31023531427063
i79,-0.543674133992563,0.0725700440939141,-0.815906196939556,-0.598335725433948,0.0979720318395982,-0.0953538162901105
i80,0.241120068467079,-0.390281430359904,-0.620070233053827,-0.337761635826138,0.877536498477917,-0.864085304725908
i81,-0.193835161176993,-0.644457358687474,0.416629704851736,-0.147166487988124,-0.618332775872377,0.0652161711988317
i82,0.907325486300441,-0.352027709877575,0.47438303303739,-0.724314318564283,-0.421492916345291,0.715533053305787
i83,-0.096875170898147,-0.938245049900327,0.788539175538402,-0.46998131180664,-0.269508720699519,-0.252953879062398
i84,-0.117769162490825,-0.683453475687975,-0.572222369901295,0.475759496197825,0.0904400069951294,-0.578398816089395
i85,0.342289037871032,-0.822674886396361,0.50503610955254,-0.478264650857927,-0.292028977750198,0.144594411593054
i86,0.170241678777714,0.339497190294991,-0.800433476775996,0.813685314317118,-0.918296317623687,0.717701711863541
i87,-0.360337203332753,0.188989830101282,-0.686588543550347,0.265790388435312,0.0603670961944032,-0.80269748673085
i88,-0.574270559716545,-0.955391214591133,-0.0585621966141054,-0.849856622665179,0.368012734622764,-0.566919753400686
i89,1,0.231890150470023,-0.353236130739126,-0.697082316278123,-0.174184295314155,0.686451258280891
i90,0.557733602975188,0.82263552993376,0.024352664295846,-0.464591694974015,0.0707296774696022,-0.356039628560672
i91,-0.179017242787145,0.0596002956391917,-0.0302214945769502,-0.533776652636684,-0.525462556641588,0.241603873150755
i92,-0.186363511290765,-0.960213813732911,0.335509850984861,-0.251109782240645,0.192895683817165,-0.826401020031842
i93,-0.269444512723961,-0.949523935242116,0.500521485814602,-0.525321093800213,0.238709529312299,-0.937174380665177
i94,0.0776072428959957,-0.227039256769636,-0.688236071418165,-0.0928515200128883,0.226191703803294,-0.212359832149691
i95,-0.263213015786845,-0.815776548888833,-0.598572638745591,0.694062870053898,-0.659946264775715,0.0384995182844869
i96,-0.188637332767382,-0.523822659130076,-0.640113898275914,0.167644129064923,-0.187079510278886,-0.218590941508123
i97,0.0118456528713369,-0.490202051868495,-0.547380720946575,0.0654650496639737,-0.634368392970803,0.77120099916018
i98,-0.571912142636926,0.555461046122917,-0.196044876246779,-0.451674893201896,-0.431951600981388,-0.194560697057159
i99,-0.882903560202519,-0.56683708706913,-0.355295188798273,-0.317153799563505,-0.0108033020501394,-0.44535553203979
i100,0.360943394686564,-0.280855712085024,-0.589422761400777,-0.264246294285532,0.704973047389548,-0.720103570272996
i101,-0.551675259916645,-0.527896365727249,-0.499174272567872,-0.194990509926246,-0.240713934753935,0.106220806879082
i102,-0.115672388236498,0.475727204804661,-0.0800040681374686,-0.540296242594167,0.213799943685664,-0.513897304125334
i103,-0.104646095461368,0.236410250402963,-0.502030887892555,-0.101747534933524,-0.690791520445682,0.554521240321835
i104,0.498126517706698,0.413024563752439,-0.230354853227053,-0.857719318545493,0.579036373770944,-0.554483631778195
i105,-0.0686784845232866,-0.550535666741491,-0.520525944801953,-0.535896809015056,0.630711510617911,-0.523866256457498
i106,-0.499608651857694,-0.295916718156709,0.0829353897467338,-0.409502200810673,-0.296797656575197,-0.128200535451966
i107,0.794327562121071,-0.715408979301386,0.786777214168956,-0.719620795385344,0.154054342138659,-0.185754285187745
i108,-0.262026886107408,-0.909815467686781,-0.150864423999971,-0.658863828168795,0.130544241355081,-0.0235832119809597
i109,-0.755785854559125,-0.126607744021828,0.15977346032915,-0.292951568496973,-0.531610861412954,-0.170816004131368
i110,0.535857679470827,-0.290025169046609,-0.526459350012311,0.608201727669376,0.100848377999819,-0.462702845094855
i111,0.402228145707374,-0.627321289121086,0.761413314972977,-0.874200515882265,0.553411042547508,-0.637167611253508
i112,0.236752825036277,0.437131710049036,-0.181616854487481,0.0674099988252721,-0.0991001302475096,-0.438728487594061
i113,-0.291686172392822,-0.510831874109343,0.538854518770679,-0.674637053584587,-0.011891915686299,-0.498448516207107
i114,0.311554977010179,-0.142000120105451,-0.318835100076019,-0.625702566937165,0.294700417749935,-0.344580160034377
i115,-0.879369429356366,-0.505436039156404,0.370321975420511,-0.874919537039412,-0.300064011900847,-0.121870153475484
i116,-0.238426945020004,0.50896928788986,-0.773510087261449,0.376333462978099,-0.682409074833257,0.177563847377501
i117,0.380412784492443,-0.800094077544181,-0.382943189836553,0.973648257636481,-0.14520514399539,-0.208815852969886
i118,0.413808392611254,-0.104652582116508,0.0833396864822669,-0.0514781430257574,0.198254714532004,-0.524093865256562
i119,-0.456052294419788,-0.823610792556299,-0.356686954722483,-0.6661836000863,-0.157679297677665,0.156207272758954
i120,0.728680887613147,0.307567635240425,-0.573855323155621,-0.0931380579311902,0.363335550164447,-0.495735902655133
i121,-0.630388008398142,-0.0892559842367743,-0.189789999643628,-0.399918938430346,-0.153214515205661,-0.251163876047747
i122,0.315187348325253,0.732266833356512,-0.565995978683377,-0.0404530866146369,0.384681095405358,-0.866912332648163
i123,0.18355044751972,0.157116311524991,-0.157730770542371,-0.0434335113325929,-0.375494070747184,-0.00218730297457037
i124,0.0248418591696855,-0.521512583949872,0.430814057800735,-0.513948888186786,0.418895546140972,-0.878983447940149
i125,0.292597792635841,-0.110643964948948,0.346578947022739,-0.841436125107168,0.182455996184006,-0.106454933762394
i126,-0.547717103915156,-0.000265399158404733,-0.489913135600747,-0.514310152660898,0.190938217115817,-0.660608192447698
i127,0.688369280413813,0.143433434632347,-0.558298693549099,-0.708017268154987,0.097133986567403,0.366424924112852
i128,0.358689528379018,-0.812724666525909,0.417144192604678,-0.668078210173186,0.636499165183025,-0.808022850932938
i129,-0.138040907633649,0.292127643767932,-0.39127673184359,-0.799473044446833,0.625868318999635,-0.845436453279566
i130,-0.719602298934342,0.449010686145384,-0.214499482886959,-0.319803100673824,-0.711739285615858,0.246919666176312
i131,-0.664415532684036,0.0756087822294367,-0.192216284804449,-0.00130239478955652,-0.91280687592752,0.33343920639573
i132,0.215164435523075,0.337622248636358,-0.66870054531743,-0.230269174235975,-0.281033966411566,0.442788363064743
i133,-0.458551161890117,-0.814145240194348,-0.0936718416795094,-0.564213308966822,0.13294555182902,-0.359190050682456
i134,-0.0345369283010155,-0.342991677072655,0.346210192682042,-0.261621150188111,-0.266377480236582,-0.130963045405122
i135,-0.0636756653724636,-0.878016991649241,0.796351468536938,-0.789612922958248,-0.324713464904579,0.176518255374745
i136,0.107161948019381,0.522953381420634,-0.585531057043589,-0.588200134556806,0.705386261056824,-0.75942408462226
i137,0.86269858219731,-0.663648775608326,0.92018031724476,-0.666818879813174,-0.215489731911319,0.243859718617752
i138,-0.244421589017599,-0.409467053187797,-0.592970718943437,-0.553700286844938,0.354752246506096,-0.288770542023148
i139,0.0826002540813433,-0.80810796059044,0.825843450199307,-0.91918581377367,-0.499640679303005,0.668443674624789
i140,-0.058405584502391,0.499159722054155,-0.374025539566092,-0.435036652142977,-0.0911595570329238,-0.100477675460652
i141,0.808126045104279,-0.684754329787776,0.686516456866567,-0.543984757789586,0.287409492214112,-0.364019886506851
i142,-0.430744502269516,0.221852332531192,-0.0549767096598035,-0.779864103692966,-0.641230536320591,0.333659059334308
i143,0.729848149500569,0.950850747861537,-0.161621479457871,-0.983819313296684,0.365372294879055,-0.171878343732721
i144,-0.757936553353271,-0.413732852908035,0.330659321409311,-0.273417983674159,-0.45717305755803,-0.269392706781526
i145,-0.591669289850296,0.291699517899697,-0.693186951461068,0.0792972018019329,-0.871410535764497,0.424927514143729
i146,0.407866073081779,-0.66966712826189,0.747637983423397,-0.189505065052189,0.131091956876018,-0.505747881525341
i147,0.794271891166016,0.745137981321463,-0.346622862761137,-0.8895778181009,0.417291582485312,-0.151018541842891
i148,0.0205241642071572,-0.0965908680523152,0.539416865039485,-0.296881785782508,-0.964099513775137,0.741857398191134
i149,0.0702461561664136,-0.714824375827526,-0.207809898737186,-0.53587885888516,0.0374629558460455,0.064306402879694
i150,-0.76222827457109,0.103457610002943,-0.665948149503932,0.153845780606232,-0.150485728488756,-0.513702895182213
i151,0.425245752915658,0.0885516941460265,0.255091953543756,-0.765273439451322,-0.475322954521205,0.537759783274838
i152,-0.377649037636313,0.0523665466029783,-0.510728588202738,0.16357071840975,-0.855440470963868,0.601583749102156
i153,-0.0957698855387862,0.434591370606707,-0.845053520789701,-0.114325097839666,0.176547699882051,-0.322961495949223
i154,0.866697321862031,-0.499943951476924,0.0765688101377016,0.229320057568369,0.0365644179607545,-0.247274881633992
i155,-0.58553418222526,0.507866282899047,-0.585348134984996,-0.0131410970831504,-0.287967708943701,-0.534536180055334
i156,0.064712170962256,-0.206280651059481,-0.795690817339659,0.195269198848148,-0.161765996679773,0.0942774948720164
i157,-0.684240656897021,-0.320584307739296,-0.696800070701818,-0.183510400677386,0.302382895826519,-0.766535046784215
i158,0.54565631213856,-0.100577419466983,0.191175870267855,-0.721755546621452,-0.00544386847623579,0.0899100146837579
i159,-0.60661140808612,-0.917745991190077,-0.493662631453889,-0.117561734865728,0.322978635268958,-0.86060965163104
i160,-0.475638666718744,-0.268748655772487,-0.395877658178742,0.00500309747323646,-0.809364066884914,0.586151267441688
i161,-0.379782042839568,-0.631136960917236,-0.308703652050705,0.406209038427707,-0.0484243753022694,-0.742968237066812
i162,-0.827080070757334,-0.670700745583484,0.434648834676453,-0.569906855626747,-0.433386528100352,-0.154056453715504
i163,-0.563166341413767,-0.163253556319411,0.000105457805964271,-0.519096057841229,-0.343256891071714,-0.0123063182173785
i164,-0.240548069602424,0.141587890069594,-0.845871678027372,0.741599710548569,-0.582912945520247,0.122624553446877
i165,-0.309896561477687,-0.749901420154144,-0.252807268942222,-0.0508357852802797,-0.377262728427527,0.162102852384674
i166,-0.858688153561324,-0.60695315776181,-0.466756776779598,0.154359260566978,0.0182463676651641,-0.807576011202489
i167,-0.38059219011272,0.106866397904958,-0.652561790847851,-0.530906122041354,-0.247948027472522,0.0327966193205387
i168,0.914848821740573,-0.102292991286321,-0.316253971714796,0.419968385549271,-0.299011414791355,0.107991105751903
i169,-0.469179011680908,-0.716460712634247,0.435883018767844,-0.651873640508983,0.0397913583760885,-0.537674659048198
i170,0.244532290363167,-0.344280326542417,-0.557574068164942,0.125028445643643,0.532512564440467,-0.734783313286991
i171,0.455098042775535,-0.72200119082692,-0.291143410958601,0.0800741109923861,0.720969593684841,-0.777756642638009
i172,0.0432325798656754,0.299854969045582,-0.793675323048728,-0.431271757207947,0.278712841211264,-0.249820955242376
i173,-0.0506551414047828,-0.551472940622552,-0.615584983292619,0.646021093832063,-0.867807186071523,0.572301895546135
i174,-0.58539987914907,0.0500054712604305,-0.332683250586378,-0.949659100323553,0.532952767524796,-0.907233219002063
i175,-0.143615940993964,0.212463356296741,0.133890246017824,-0.408109078493213,-0.400733154133846,0.0997595627624921
i176,0.121625444561593,-0.512149451967715,-0.199213877198171,-0.835719724790562,-0.218452757474854,0.697192003270849
i177,0.264585667988802,-0.135158417413661,-0.808471343739549,-0.367160749077304,0.0026647421707886,0.338679231605936
i178,-0.468854834242636,-0.23848220568202,-0.321780962821615,-0.812724895136677,-0.353432792040378,0.381309065437824
i179,-0.0184815258152958,-0.32592724999126,0.133141966531026,0.00338515929244854,-0.18308655263663,-0.390458577856637
i180,-0.134827384323401,0.611351489302472,-0.3614803156716,-0.120021888494922,-0.210771284786932,-0.167143994569716
i181,-0.224499978822008,0.561100650923264,-0.894172623542975,-0.0300352166568771,0.355170972226566,-0.784451309252743
i182,0.364492528935098,-0.398210804807129,-0.465146138916209,0.46328818930334,-0.585372788043613,0.385378126827917
i183,0.40876216610284,0.142742331403022,-0.527924674092392,0.0850596278055546,0.29173911751442,-0.360814360668952
i184,0.460131823304836,0.447492577940193,-0.287355349972245,0.0781628995171475,0.23478109313496,-0.823978545319315
i185,-0.536631380724072,0.205405510232234,-0.719350783093975,0.229869999165947,0.0235898239546615,-0.791973925564339
i186,-0.422151853398033,-0.674960099726868,-0.166831711476531,0.143271824579007,-0.190877925123024,-0.456988410141507
i187,-0.189245598803337,-0.691946877449842,0.139753013814284,-0.887933082073706,0.285540598257226,-0.422259166256299
i188,-0.501244527844553,-0.580837204181667,-0.393308924376068,0.0965556251051665,-0.17046807864619,-0.262141829563455
i189,-0.111413273217721,0.630164566870154,-0.461272977857542,0.263196028907954,-0.12502107738159,-0.459169165322468
i190,0.468887456304426,-0.135472241742542,-0.28220152034944,0.540113924525158,-0.345360793265003,0.178403486369103
i191,-0.217073759130011,-0.581785505278974,0.185639864973176,-0.38477282592149,-0.490003309196261,0.079700549157087
i192,0.375465731036076,-0.301329603851623,-0.565246035322093,-0.383932361753346,0.232218525399885,-0.197946013713595
i193,-0.196617969650775,-0.0965142843140833,0.199136395100534,-0.682916782413857,-0.175444360839652,-0.263151638788286
i194,0.539886494020517,0.398062250069631,-0.967145128675567,-0.475691745016944,1,-0.770775380254535
i195,-0.742919505524203,-0.704978982726768,0.320013867105968,-0.356977579125814,-0.796225991200151,0.298781611750907
i196,0.0366871328706324,0.555867831620115,-0.362059498298434,-0.286091495278531,-0.543549228293941,0.301117402350055
i197,0.500779298103364,-0.380916590527728,-0.597485814707746,0.726926692809135,-0.653156053074504,0.512115706326667
i198,0.418119713727498,0.76652096005229,-0.725300690125599,-0.645659195229788,0.716856527679896,-0.607526050243967
i199,-0.278740866358747,-0.0573825466108534,-0.395894212847034,-0.012267137954314,-0.413130153192425,0.0409246948252808
i200,-0.417272391066962,-0.280719062553001,-0.2733181625504,-0.514174301584697,0.0854476474271695,-0.387686477895368
i201,-0.112255822170848,-0.244196392383647,-0.616581453821103,0.0459865947937477,0.318207367544082,-0.803217917101459
i202,0.866258101742952,0.452669087379894,-0.261565438077573,0.33797992327547,0.221470757357598,-0.642884379083198
i203,-0.37686880272352,0.00979863900641775,0.289973194460707,-0.709662249700953,-0.217052227011822,-0.100097787989902
i204,0.259094178737633,0.428225551759412,-0.218912002889648,-0.500919517088594,-0.509687308605323,0.731162352529424
i205,-0.759720602643748,-0.42446032743845,0.345492272483819,-0.94502620751402,0.231824568920991,-0.823210248544987
i206,-0.181277513349335,0.558816803458447,-0.505580760035233,-0.54765696827647,-0.306881341125218,0.20821073794636
i207,-0.698948403153776,0.503229241383925,-0.11101843811211,-0.654601700392338,-0.784900885752469,0.296402992657849
i208,-0.233844961262101,-0.0568654678373459,-0.721763871936124,0.0268493202061633,0.297894050949423,-0.737053228719459
i209,-0.261783421101761,-0.45779076540424,-0.714591497632937,0.715576728053636,-0.819141713124135,0.441302916282279
i210,-0.0612567675563013,-0.894314831135652,0.686940230279904,-0.323644248250608,-0.667816160494189,0.396312231342892
i211,0.487560414553438,-0.263811517525946,-0.278875247045534,-0.183155087714679,-0.486563157720806,0.767231233286131
i212,-0.186158377797362,0.316200287178061,-0.831963694636136,-0.559352067209772,0.339006677185406,-0.328284884709047
i213,0.57800979146292,0.0880248188697235,0.476424493208056,-0.571433470497291,0.309903756063623,-0.697375396974554
i214,0.30137274853223,0.312591977157274,-0.782360640907953,-0.152607540790421,-0.120693593585246,0.178886535100537
i215,0.614142208134925,-0.570238807799193,-0.238643792199061,0.179439671367903,0.166330470824007,-0.365768881528883
i216,0.575799235923093,-0.856002505385477,1,-0.807527387200285,-0.330597260817924,0.520297925108456
i217,0.465192137427462,0.47064710598054,0.0979947070696532,-0.567626075244573,-0.676335274231203,0.806362643804021
i218,-0.620868801825959,0.315932488424649,-0.0304335563697444,-0.685032896292588,0.00153337208628668,-0.536471488060101
i219,0.614588476663545,-0.853934549838842,0.470629853486593,-0.765632031023072,0.269198331606408,-0.144668304329579
i220,-0.659495804386613,0.243533532334555,0.0642302146655354,-0.449615479640434,0.135688753173737,-0.977097655684463
i221,-0.35940044674838,0.36874142117128,-0.613945461604914,0.0795331476445007,-0.309129558637131,-0.129586690247686
i222,-0.705069077337924,0.309387349719856,-0.409821898971436,-0.205610224441119,0.169883101872169,-0.920296866611182
i223,0.497614858019711,0.682569221958284,-0.805346742936118,0.0828763816654581,0.664482872895781,-0.811944851259154
i224,-0.584500263416021,-0.123380785549156,-0.240602609899078,-0.495789354183437,-0.496639383206476,0.11328147804539
i225,0.169698730037709,-0.0483037683116017,-0.57140325513894,-0.565361617717941,0.809322982939283,-0.68354108457855
i226,0.679632695508301,0.00653881516532762,0.0604270304942907,-0.775809704397215,0.422535915488603,-0.435065102419835
i227,-0.136438634392419,-0.826175665542138,-0.390393403490816,0.236284640608289,-0.532338186151926,0.172478661080467
i228,-0.21418986607788,0.38377092600832,-0.692654991118406,-0.496177994571966,0.234718386333236,-0.412713144255778
i229,0.0894910720389714,-0.548367757904463,0.383629750249839,-0.402947302083461,-0.784537093297249,0.671575311938907
i230,0.114661696310864,0.319788881317993,-0.656128656993014,-0.063283479327964,0.134926349591098,-0.561163737164828
i231,-0.37321886469708,0.355710441940702,-0.620163948661304,-0.339184726387855,-0.111556005816086,-0.383264161958622
i232,0.679697777040469,0.502551029243675,-0.119921639827259,-0.0854003635573408,0.0796962282809266,-0.487519442124091
i233,0.289503626578559,-0.428378201049317,0.102847276792714,-0.173583199337738,-0.0707618564292869,-0.203106163763157
i234,0.243526866701743,-0.551550331482812,-0.533510268939977,-0.0180910011044924,0.660074887286153,-0.659046355858915
i235,0.749090497963165,-0.808082710679266,0.688462615600022,-0.0494785871395819,-0.47560811112181,0.295723998679283
i236,-0.0781559511355224,0.417522236803997,-0.0824454891178223,-0.337175613533002,-0.883143855771607,0.666804505458175
i237,0.339161441283876,-0.0358864323867145,0.472769326227086,-0.807374151173438,-0.397815833057832,0.517829932189072
i238,-0.563051466920684,-0.345826839891486,-0.171386205701222,-0.614180019307757,0.346543657004192,-0.899626865669163
i239,-0.205489561388413,-0.0991762613993494,-0.762849543540967,0.401263695547508,0.13072084054283,-0.831130154205114
i240,-0.431734182149685,-0.580371831032143,-0.323625896417243,-0.679985488442588,0.413346204213025,-0.805693209846196
i241,-0.363827210599295,-0.646640918360038,0.0897443344434472,-0.155490250490903,-0.502530345125698,0.120841664944686
i242,0.655193161493195,0.159442966631441,-0.684747363126286,-0.264341326972251,-0.190892397903662,0.468658371877403
i243,0.26135944899065,-0.132121296043057,0.208602964535474,-0.534382196736443,-0.194176721601815,0.108954040623955
i244,0.862695802642574,-0.818735773971805,0.533909281996996,-0.878401266357402,0.198509662691778,0.0883879427739167
i245,0.745634951656073,-0.890589998854674,0.320561111488235,-0.540611712983925,0.336843608632014,-0.233113883646322
i246,-0.887406440748413,0.1792334730066,-0.302475709709276,-0.086844592863789,-0.494560785719877,-0.182562748552863
i247,-0.415935099191456,-0.659038492427312,0.4705914425894,-0.461859239203582,0.112150970704271,-0.930691719503437
i248,-0.844482173221983,0.108310970558472,-0.875595866671771,-0.0700707084721581,-0.308212785405443,-0.127719441519871
i249,0.171967802273414,-0.0486717344694984,-0.392960679911561,-0.746653022781237,0.400481656380739,-0.309832745065334
i250,0.451412080642269,0.494083653804878,-0.442918447729269,-0.139918742135767,-0.50333185254173,0.599133718655985
i251,0.326202119767361,0.303235692495997,-0.728451786081292,0.00406440628728078,0.150040071498425,-0.40459768964938
